-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
27.66671,85.35001,2019,06,19,    1.43,   10.96,   50.57,   83.50,   11.91,   24.56,   12.66,   12.15,   29.27,   17.36,   23.46
27.66671,85.35001,2019,06,20,    0.33,   11.24,   50.10,   83.58,   11.27,   25.40,   13.06,   12.65,   29.80,   18.53,   24.04
27.66671,85.35001,2019,06,21,    3.25,   12.61,   55.44,   83.66,   11.88,   25.88,   14.88,   14.08,   30.25,   18.37,   24.28
27.66671,85.35001,2019,06,22,   12.51,   15.70,   82.83,   83.71,    3.79,   21.67,   18.24,   17.58,   23.21,   19.42,   21.25
27.66671,85.35001,2019,06,23,   10.52,   15.39,   75.94,   83.76,    8.32,   23.11,   17.99,   17.51,   26.81,   18.49,   22.36
27.66671,85.35001,2019,06,24,    0.17,   15.08,   65.50,   83.78,    9.95,   25.85,   17.72,   17.06,   29.22,   19.27,   24.48
27.66671,85.35001,2019,06,25,    1.88,   15.99,   66.15,   83.67,   10.09,   27.09,   18.62,   18.21,   30.59,   20.50,   25.26
27.66671,85.35001,2019,06,26,    6.37,   16.33,   68.96,   83.46,    8.50,   26.45,   18.91,   18.45,   29.56,   21.07,   24.87
27.66671,85.35001,2019,06,27,   21.59,   16.53,   74.28,   83.26,    7.89,   25.03,   19.03,   18.55,   28.38,   20.49,   23.80
27.66671,85.35001,2019,06,28,    2.76,   15.16,   66.37,   83.20,    9.35,   25.50,   17.68,   17.15,   28.92,   19.57,   24.23
27.66671,85.35001,2019,06,29,    2.16,   14.90,   66.40,   83.27,    9.74,   25.47,   17.43,   16.77,   28.97,   19.22,   23.95
27.66671,85.35001,2019,06,30,    2.92,   16.20,   74.39,   83.35,    8.00,   24.96,   18.73,   18.25,   27.95,   19.94,   23.46
27.66671,85.35001,2019,07,01,    8.46,   16.17,   71.78,   83.39,    9.07,   25.42,   18.72,   18.22,   28.61,   19.55,   24.03
27.66671,85.35001,2019,07,02,    2.77,   16.93,   79.42,   83.44,    5.67,   23.85,   19.42,   18.96,   26.25,   20.58,   23.12
27.66671,85.35001,2019,07,03,    2.72,   16.54,   74.44,   83.42,    8.71,   24.94,   19.08,   18.70,   28.42,   19.70,   23.81
27.66671,85.35001,2019,07,04,    1.39,   16.84,   75.47,   83.35,    8.92,   25.37,   19.34,   18.92,   28.76,   19.84,   23.85
27.66671,85.35001,2019,07,05,    7.15,   17.33,   80.72,   83.22,    6.13,   23.89,   19.73,   19.33,   26.71,   20.58,   23.18
27.66671,85.35001,2019,07,06,   23.02,   17.96,   88.69,   83.09,    4.38,   22.74,   20.23,   19.90,   24.80,   20.42,   22.19
27.66671,85.35001,2019,07,07,   17.57,   17.98,   90.37,   83.14,    5.44,   22.46,   20.25,   19.86,   25.10,   19.66,   21.90
27.66671,85.35001,2019,07,08,   10.18,   17.18,   86.32,   83.26,    6.79,   22.46,   19.56,   19.14,   25.92,   19.13,   21.94
27.66671,85.35001,2019,07,09,   14.80,   16.57,   88.35,   83.26,    4.64,   21.30,   18.98,   18.60,   23.57,   18.92,   20.98
27.66671,85.35001,2019,07,10,   15.74,   17.36,   92.45,   83.10,    4.45,   21.31,   19.67,   19.28,   23.38,   18.93,   20.96
27.66671,85.35001,2019,07,11,   17.14,   16.80,   92.13,   83.29,    4.10,   21.20,   19.19,   18.87,   23.28,   19.18,   20.53
27.66671,85.35001,2019,07,12,   50.93,   16.73,   95.24,   83.38,    3.42,   20.07,   19.14,   18.74,   21.76,   18.34,   19.94
27.66671,85.35001,2019,07,13,   40.07,   16.79,   97.31,   83.32,    4.41,   19.51,   19.18,   18.71,   21.45,   17.05,   19.64
27.66671,85.35001,2019,07,14,   17.10,   17.94,   94.20,   83.13,    5.16,   21.56,   20.20,   19.85,   24.10,   18.94,   21.19
27.66671,85.35001,2019,07,15,   12.99,   17.27,   91.73,   83.24,    5.66,   21.74,   19.62,   19.22,   24.11,   18.45,   21.03
27.66671,85.35001,2019,07,16,    8.93,   15.28,   81.63,   83.49,    6.02,   21.73,   17.77,   17.30,   24.45,   18.43,   21.00
27.66671,85.35001,2019,07,17,    9.03,   16.35,   85.88,   83.54,    6.67,   22.01,   18.83,   18.41,   24.69,   18.02,   21.28
27.66671,85.35001,2019,07,18,   18.22,   17.22,   87.39,   83.52,    6.78,   22.54,   19.65,   19.18,   25.21,   18.43,   21.84
27.66671,85.35001,2019,07,19,   13.35,   17.52,   90.00,   83.62,    5.49,   21.94,   19.93,   19.49,   24.57,   19.08,   21.65
27.66671,85.35001,2019,07,20,    1.57,   17.26,   90.66,   83.69,    4.54,   21.44,   19.70,   19.23,   23.60,   19.06,   21.30
27.66671,85.35001,2019,07,21,    3.85,   17.49,   90.05,   83.65,    6.36,   22.28,   19.91,   19.44,   24.80,   18.44,   21.62
27.66671,85.35001,2019,07,22,    9.57,   17.24,   88.40,   83.53,    5.78,   21.98,   19.67,   19.18,   24.83,   19.05,   21.67
27.66671,85.35001,2019,07,23,   20.71,   17.12,   92.69,   83.46,    4.63,   20.81,   19.52,   19.00,   23.34,   18.71,   20.76
27.66671,85.35001,2019,07,24,   39.45,   17.43,   97.22,   83.42,    4.11,   20.32,   19.80,   19.35,   22.45,   18.34,   20.27
27.66671,85.35001,2019,07,25,   16.68,   16.96,   95.17,   83.52,    3.84,   20.43,   19.38,   19.04,   22.39,   18.54,   20.20
27.66671,85.35001,2019,07,26,   10.25,   17.46,   94.75,   83.40,    4.64,   21.03,   19.83,   19.47,   23.15,   18.52,   20.72
27.66671,85.35001,2019,07,27,    3.57,   17.10,   90.54,   83.44,    5.92,   21.47,   19.51,   19.10,   24.30,   18.38,   21.13
27.66671,85.35001,2019,07,28,    1.93,   16.49,   85.62,   83.61,    5.84,   21.77,   18.98,   18.50,   24.71,   18.87,   21.48
27.66671,85.35001,2019,07,29,    0.87,   17.18,   89.26,   83.63,    6.21,   21.85,   19.62,   19.25,   24.94,   18.73,   21.47
27.66671,85.35001,2019,07,30,    1.08,   16.67,   87.77,   83.55,    6.24,   21.69,   19.13,   18.69,   24.68,   18.45,   21.24
27.66671,85.35001,2019,07,31,    1.41,   16.97,   93.14,   83.49,    4.71,   20.97,   19.38,   19.07,   23.25,   18.54,   20.55
27.66671,85.35001,2019,08,01,    1.61,   15.99,   86.90,   83.52,    6.30,   21.28,   18.46,   18.01,   24.09,   17.79,   20.72
27.66671,85.35001,2019,08,02,    2.88,   16.33,   86.24,   83.45,    6.68,   21.83,   18.79,   18.36,   24.65,   17.97,   21.18
27.66671,85.35001,2019,08,03,    7.51,   17.90,   91.93,   83.39,    4.87,   21.98,   20.22,   19.85,   24.32,   19.46,   21.60
27.66671,85.35001,2019,08,04,    7.54,   17.83,   93.86,   83.28,    4.37,   21.55,   20.13,   19.81,   23.40,   19.03,   21.18
27.66671,85.35001,2019,08,05,   20.14,   17.49,   91.88,   83.20,    4.61,   21.45,   19.81,   19.42,   23.87,   19.27,   21.20
27.66671,85.35001,2019,08,06,    7.68,   17.09,   84.73,   83.23,    6.71,   22.14,   19.48,   18.99,   25.45,   18.75,   22.16
27.66671,85.35001,2019,08,07,    9.34,   17.80,   87.49,   83.13,    4.96,   22.11,   20.10,   19.55,   24.85,   19.89,   22.27
27.66671,85.35001,2019,08,08,    3.91,   17.31,   91.20,   83.21,    4.94,   21.18,   19.66,   19.30,   23.83,   18.90,   21.16
27.66671,85.35001,2019,08,09,    2.31,   16.74,   89.15,   83.51,    5.40,   21.16,   19.19,   18.77,   24.03,   18.63,   21.05
27.66671,85.35001,2019,08,10,    5.55,   17.64,   91.55,   83.49,    5.42,   21.69,   20.01,   19.62,   24.39,   18.97,   21.46
27.66671,85.35001,2019,08,11,    9.23,   17.62,   91.23,   83.49,    5.55,   21.71,   19.99,   19.57,   24.54,   19.00,   21.49
27.66671,85.35001,2019,08,12,    2.73,   16.86,   80.98,   83.43,    8.33,   23.05,   19.33,   18.72,   26.79,   18.46,   22.72
27.66671,85.35001,2019,08,13,   13.20,   17.26,   87.18,   83.49,    6.12,   21.81,   19.68,   19.12,   25.26,   19.14,   21.90
27.66671,85.35001,2019,08,14,    1.32,   16.51,   86.51,   83.64,    7.26,   21.62,   19.00,   18.50,   25.02,   17.75,   21.34
27.66671,85.35001,2019,08,15,    3.51,   16.83,   90.34,   83.74,    6.54,   21.60,   19.31,   18.94,   24.51,   17.97,   20.96
27.66671,85.35001,2019,08,16,   14.80,   17.39,   93.83,   83.62,    4.40,   21.30,   19.80,   19.49,   23.21,   18.82,   20.85
27.66671,85.35001,2019,08,17,    6.47,   17.13,   92.93,   83.69,    4.69,   21.13,   19.58,   19.22,   23.25,   18.56,   20.78
27.66671,85.35001,2019,08,18,    3.69,   17.06,   93.17,   83.77,    4.41,   20.71,   19.53,   19.07,   23.16,   18.75,   20.69
27.66671,85.35001,2019,08,19,    2.34,   17.01,   89.79,   83.83,    6.69,   21.77,   19.50,   19.07,   24.75,   18.05,   21.25
27.66671,85.35001,2019,08,20,    1.07,   17.47,   92.04,   83.70,    5.66,   21.88,   19.89,   19.56,   24.37,   18.71,   21.25
27.66671,85.35001,2019,08,21,    3.61,   17.75,   93.91,   83.65,    5.43,   21.52,   20.13,   19.81,   24.12,   18.69,   21.17
27.66671,85.35001,2019,08,22,    2.47,   16.24,   84.80,   83.64,    5.91,   21.33,   18.76,   18.29,   24.45,   18.54,   21.40
27.66671,85.35001,2019,08,23,    8.37,   16.98,   89.92,   83.67,    4.07,   20.78,   19.44,   18.96,   23.48,   19.42,   21.17
27.66671,85.35001,2019,08,24,   10.14,   16.46,   90.72,   83.73,    4.39,   20.66,   18.95,   18.47,   23.09,   18.70,   20.53
27.66671,85.35001,2019,08,25,    4.37,   16.26,   88.84,   83.74,    5.27,   20.89,   18.77,   18.32,   23.35,   18.08,   20.68
27.66671,85.35001,2019,08,26,    1.51,   16.87,   87.66,   83.74,    6.55,   21.73,   19.36,   18.94,   25.22,   18.67,   21.49
27.66671,85.35001,2019,08,27,    0.81,   16.73,   86.43,   83.72,    6.46,   21.69,   19.23,   18.61,   25.02,   18.56,   21.58
27.66671,85.35001,2019,08,28,    4.74,   17.72,   90.13,   83.81,    6.36,   22.17,   20.15,   19.80,   25.30,   18.93,   21.85
27.66671,85.35001,2019,08,29,    7.21,   17.47,   93.09,   83.86,    4.38,   21.36,   19.92,   19.55,   23.64,   19.26,   21.10
27.66671,85.35001,2019,08,30,    6.29,   17.29,   88.31,   83.60,    5.94,   21.91,   19.72,   19.28,   24.99,   19.04,   21.74
27.66671,85.35001,2019,08,31,   15.77,   17.27,   92.83,   83.53,    5.08,   21.00,   19.68,   19.34,   23.87,   18.79,   20.90
27.66671,85.35001,2019,09,01,   13.71,   16.92,   91.22,   83.65,    4.93,   20.80,   19.38,   18.96,   23.58,   18.64,   20.88
27.66671,85.35001,2019,09,02,    9.97,   17.60,   91.31,   83.60,    6.31,   21.84,   19.99,   19.64,   25.27,   18.96,   21.48
27.66671,85.35001,2019,09,03,   11.98,   17.03,   90.87,   83.62,    4.61,   21.25,   19.47,   19.02,   23.75,   19.15,   21.03
27.66671,85.35001,2019,09,04,   18.70,   16.88,   92.31,   83.56,    4.99,   20.83,   19.32,   18.96,   23.30,   18.30,   20.63
27.66671,85.35001,2019,09,05,   11.68,   16.94,   93.37,   83.58,    4.72,   20.56,   19.37,   19.04,   23.22,   18.51,   20.50
27.66671,85.35001,2019,09,06,   20.50,   16.87,   90.99,   83.54,    6.39,   21.22,   19.31,   18.90,   24.43,   18.04,   20.85
27.66671,85.35001,2019,09,07,    8.57,   16.56,   88.20,   83.58,    6.12,   21.41,   19.03,   18.63,   24.36,   18.25,   21.06
27.66671,85.35001,2019,09,08,    1.40,   17.30,   91.00,   83.61,    5.83,   21.43,   19.72,   19.35,   24.59,   18.76,   21.26
27.66671,85.35001,2019,09,09,    4.33,   17.44,   92.21,   83.54,    5.75,   21.47,   19.83,   19.49,   24.38,   18.63,   21.16
27.66671,85.35001,2019,09,10,    9.69,   17.49,   91.51,   83.51,    5.79,   21.56,   19.88,   19.46,   24.58,   18.79,   21.33
27.66671,85.35001,2019,09,11,    8.92,   18.08,   95.24,   83.66,    4.10,   21.34,   20.43,   20.04,   23.45,   19.35,   21.24
27.66671,85.35001,2019,09,12,    4.52,   17.25,   94.78,   83.82,    4.01,   20.79,   19.71,   19.33,   22.71,   18.70,   20.59
27.66671,85.35001,2019,09,13,    5.51,   16.13,   92.66,   83.92,    4.36,   20.00,   18.67,   18.26,   22.51,   18.15,   19.91
27.66671,85.35001,2019,09,14,    3.01,   16.56,   93.57,   83.92,    5.73,   20.51,   19.08,   18.71,   23.17,   17.44,   20.17
27.66671,85.35001,2019,09,15,    1.45,   16.38,   91.06,   83.86,    5.87,   20.62,   18.90,   18.55,   23.82,   17.95,   20.42
27.66671,85.35001,2019,09,16,   16.05,   16.15,   89.72,   83.75,    6.01,   20.67,   18.65,   18.23,   23.72,   17.71,   20.41
27.66671,85.35001,2019,09,17,   18.97,   15.99,   94.45,   83.94,    4.59,   19.67,   18.52,   18.03,   22.14,   17.55,   19.46
27.66671,85.35001,2019,09,18,   13.03,   14.53,   94.84,   84.24,    3.51,   17.85,   17.08,   16.61,   19.73,   16.22,   17.94
27.66671,85.35001,2019,09,19,    1.87,   13.04,   82.89,   84.29,    6.59,   18.27,   15.44,   14.98,   21.86,   15.26,   18.38
27.66671,85.35001,2019,09,20,    0.37,   13.07,   79.86,   84.12,    5.31,   18.35,   15.47,   15.02,   21.96,   16.64,   18.98
27.66671,85.35001,2019,09,21,    0.57,   14.16,   85.20,   84.06,    6.56,   19.08,   16.66,   16.23,   22.90,   16.33,   19.20
27.66671,85.35001,2019,09,22,    0.42,   14.19,   89.66,   84.20,    4.21,   18.26,   16.70,   16.18,   20.74,   16.54,   18.45
27.66671,85.35001,2019,09,23,    2.09,   14.26,   89.44,   84.29,    6.00,   18.89,   16.80,   16.38,   22.09,   16.09,   18.58
27.66671,85.35001,2019,09,24,   10.08,   14.75,   95.09,   84.35,    3.83,   18.17,   17.33,   16.73,   20.27,   16.44,   18.15
27.66671,85.35001,2019,09,25,   18.58,   14.59,   95.80,   84.52,    3.79,   18.06,   17.20,   16.83,   20.16,   16.37,   17.90
27.66671,85.35001,2019,09,26,   12.12,   13.91,   91.48,   84.62,    6.32,   18.26,   16.46,   16.04,   21.41,   15.10,   17.89
27.66671,85.35001,2019,09,27,    9.19,   13.55,   93.25,   84.45,    3.75,   17.25,   16.02,   15.54,   19.22,   15.47,   17.14
27.66671,85.35001,2019,09,28,    5.56,   13.08,   93.34,   84.30,    3.51,   16.39,   15.45,   15.01,   18.34,   14.84,   16.55
27.66671,85.35001,2019,09,29,    2.70,   12.39,   89.68,   84.25,    4.26,   16.03,   14.61,   14.18,   18.47,   14.21,   16.32
27.66671,85.35001,2019,09,30,    0.91,   12.79,   86.48,   84.06,    6.53,   17.16,   15.08,   14.60,   21.09,   14.56,   17.36
27.66671,85.35001,2019,10,01,    1.86,   13.23,   89.40,   84.05,    6.96,   17.50,   15.58,   15.12,   21.14,   14.18,   17.36
27.66671,85.35001,2019,10,02,    2.42,   13.39,   91.43,   84.13,    5.84,   16.90,   15.79,   15.31,   20.28,   14.44,   17.21
27.66671,85.35001,2019,10,03,    0.45,   13.17,   86.49,   84.13,    6.58,   17.41,   15.54,   14.94,   21.43,   14.85,   17.82
27.66671,85.35001,2019,10,04,    1.12,   13.80,   87.70,   84.11,    6.71,   18.12,   16.26,   15.72,   22.24,   15.52,   18.34
27.66671,85.35001,2019,10,05,    5.95,   14.04,   89.48,   84.10,    6.06,   17.99,   16.52,   15.85,   21.88,   15.82,   18.29
27.66671,85.35001,2019,10,06,    1.19,   13.83,   87.73,   84.19,    5.99,   17.95,   16.32,   15.70,   21.93,   15.95,   18.39
27.66671,85.35001,2019,10,07,    0.59,   13.80,   88.93,   84.25,    6.65,   17.92,   16.28,   15.82,   21.97,   15.32,   18.15
27.66671,85.35001,2019,10,08,    2.89,   13.61,   90.18,   84.27,    6.79,   17.78,   16.06,   15.55,   21.76,   14.97,   17.71
27.66671,85.35001,2019,10,09,    1.12,   12.55,   88.33,   84.25,    6.81,   16.75,   14.82,   14.21,   20.65,   13.84,   16.77
27.66671,85.35001,2019,10,10,    1.61,   12.30,   87.49,   84.16,    6.96,   16.22,   14.48,   13.70,   20.58,   13.61,   16.58
27.66671,85.35001,2019,10,11,    2.46,   12.46,   88.55,   84.13,    6.77,   16.51,   14.68,   13.91,   20.53,   13.76,   16.59
27.66671,85.35001,2019,10,12,    0.15,   12.84,   89.94,   84.19,    6.18,   16.93,   15.15,   14.68,   20.72,   14.55,   16.82
27.66671,85.35001,2019,10,13,    0.00,   12.65,   89.63,   84.24,    6.61,   16.54,   14.92,   14.24,   20.55,   13.95,   16.65
27.66671,85.35001,2019,10,14,    0.00,   12.57,   88.55,   84.34,    6.89,   16.66,   14.85,   14.29,   20.84,   13.95,   16.76
27.66671,85.35001,2019,10,15,    0.00,   12.02,   83.15,   84.44,    7.42,   16.49,   14.21,   13.32,   21.25,   13.83,   17.07
27.66671,85.35001,2019,10,16,    0.15,   11.75,   83.17,   84.44,    6.70,   16.07,   13.86,   12.76,   20.38,   13.68,   16.71
27.66671,85.35001,2019,10,17,    0.30,   12.31,   87.27,   84.46,    6.86,   16.58,   14.56,   13.95,   20.61,   13.75,   16.69
27.66671,85.35001,2019,10,18,    0.02,   11.38,   82.48,   84.46,    6.49,   15.50,   13.38,   12.50,   20.04,   13.55,   16.35
27.66671,85.35001,2019,10,19,    0.00,   11.99,   84.86,   84.51,    6.15,   16.29,   14.18,   13.34,   20.65,   14.50,   16.73
27.66671,85.35001,2019,10,20,    0.01,   11.58,   85.15,   84.41,    6.17,   15.55,   13.62,   12.78,   19.87,   13.70,   16.12
27.66671,85.35001,2019,10,21,    0.01,   11.32,   83.87,   84.19,    6.26,   15.36,   13.25,   12.05,   19.72,   13.46,   15.96
27.66671,85.35001,2019,10,22,    0.00,   10.36,   79.24,   84.02,    7.32,   14.59,   11.89,   10.68,   19.54,   12.22,   15.43
27.66671,85.35001,2019,10,23,    0.07,    9.97,   79.15,   84.05,    4.95,   13.69,   11.32,   10.25,   17.98,   13.03,   14.87
27.66671,85.35001,2019,10,24,    0.20,    9.14,   73.33,   84.16,    7.89,   13.40,   10.07,    8.54,   19.25,   11.36,   14.73
27.66671,85.35001,2019,10,25,    0.01,    9.36,   79.13,   84.25,    7.42,   12.96,   10.41,    9.10,   18.57,   11.16,   13.93
27.66671,85.35001,2019,10,26,    0.00,    9.28,   78.64,   84.20,    8.26,   12.69,   10.27,    8.69,   18.87,   10.60,   13.89
27.66671,85.35001,2019,10,27,    0.00,   10.53,   83.98,   84.22,    8.55,   13.97,   12.14,   10.76,   19.67,   11.13,   14.82
27.66671,85.35001,2019,10,28,    0.00,   11.29,   89.57,   84.35,    6.52,   14.53,   13.20,   12.32,   18.78,   12.26,   14.92
27.66671,85.35001,2019,10,29,    0.00,   11.45,   87.68,   84.37,    5.88,   14.80,   13.42,   12.77,   19.14,   13.25,   15.47
27.66671,85.35001,2019,10,30,    0.00,   10.98,   89.12,   84.27,    5.49,   13.80,   12.76,   12.06,   17.88,   12.39,   14.55
27.66671,85.35001,2019,10,31,    0.00,   10.22,   81.74,   84.19,    7.99,   14.22,   11.70,   10.80,   19.42,   11.44,   14.78
27.66671,85.35001,2019,11,01,    0.00,   10.72,   86.18,   84.20,    7.11,   13.99,   12.40,   11.44,   18.82,   11.71,   14.69
27.66671,85.35001,2019,11,02,    0.00,   10.98,   84.28,   84.31,    7.35,   14.30,   12.79,   11.89,   19.92,   12.57,   15.43
27.66671,85.35001,2019,11,03,    0.09,   10.19,   78.01,   84.30,    7.85,   14.09,   11.71,   10.76,   20.23,   12.39,   15.48
27.66671,85.35001,2019,11,04,    6.81,   10.17,   80.23,   84.24,    6.97,   13.68,   11.65,   10.85,   19.22,   12.25,   15.00
27.66671,85.35001,2019,11,05,   27.19,    9.49,   80.68,   84.01,    6.85,   11.84,   10.56,    9.97,   17.99,   11.15,   13.80
27.66671,85.35001,2019,11,06,    0.06,    9.12,   77.00,   83.99,    8.31,   11.44,    9.98,    8.90,   18.67,   10.37,   13.90
27.66671,85.35001,2019,11,07,    0.00,    9.62,   75.65,   84.13,    8.03,   12.87,   10.81,    9.77,   19.68,   11.65,   15.03
27.66671,85.35001,2019,11,08,    0.00,    9.45,   72.35,   84.30,    7.82,   13.07,   10.59,    9.37,   19.73,   11.91,   15.48
27.66671,85.35001,2019,11,09,    0.00,   10.15,   78.46,   84.26,    8.03,   13.53,   11.63,   10.33,   20.04,   12.01,   15.31
27.66671,85.35001,2019,11,10,    0.00,    9.60,   76.64,   84.19,    7.84,   12.81,   10.80,    9.13,   19.53,   11.70,   14.82
27.66671,85.35001,2019,11,11,    0.00,    9.70,   80.09,   84.08,    7.83,   12.61,   10.91,    9.78,   19.07,   11.25,   14.27
27.66671,85.35001,2019,11,12,    0.00,    8.05,   67.68,   84.23,    8.67,   11.36,    8.21,    7.18,   19.14,   10.47,   14.03
27.66671,85.35001,2019,11,13,    0.00,    8.11,   65.60,   84.44,    9.01,   11.77,    8.37,    7.01,   19.61,   10.60,   14.67
27.66671,85.35001,2019,11,14,    0.00,    8.54,   66.51,   84.55,    6.59,   12.17,    9.15,    7.78,   19.31,   12.72,   15.27
27.66671,85.35001,2019,11,15,    0.00,    8.13,   63.29,   84.42,    7.73,   12.06,    8.40,    6.84,   20.07,   12.34,   15.26
27.66671,85.35001,2019,11,16,    0.00,    8.44,   68.31,   84.33,    7.74,   11.88,    8.92,    7.44,   19.35,   11.61,   14.62
27.66671,85.35001,2019,11,17,    0.00,    8.47,   71.36,   84.23,    8.09,   11.51,    8.96,    7.72,   19.31,   11.21,   14.00
27.66671,85.35001,2019,11,18,    0.00,    8.39,   73.84,   84.24,    7.65,   11.21,    8.82,    7.46,   18.35,   10.70,   13.33
27.66671,85.35001,2019,11,19,    0.00,    8.06,   74.12,   84.20,    7.92,   10.57,    8.20,    7.00,   17.51,    9.59,   12.64
27.66671,85.35001,2019,11,20,    0.00,    8.28,   77.39,   84.30,    7.41,   10.65,    8.61,    7.66,   16.99,    9.58,   12.42
27.66671,85.35001,2019,11,21,    0.00,    8.63,   81.73,   84.43,    7.64,   10.54,    9.22,    8.48,   17.07,    9.43,   12.23
27.66671,85.35001,2019,11,22,    0.00,    9.03,   81.23,   84.41,    7.20,   11.46,    9.90,    9.16,   17.61,   10.42,   13.02
27.66671,85.35001,2019,11,23,    0.00,    9.27,   81.96,   84.37,    7.81,   11.83,   10.27,    9.72,   17.97,   10.15,   13.27
27.66671,85.35001,2019,11,24,    0.00,    8.61,   77.02,   84.31,    6.96,   11.19,    9.19,    8.52,   17.39,   10.42,   13.08
27.66671,85.35001,2019,11,25,    0.00,    7.72,   69.30,   84.43,    6.38,   10.88,    7.63,    6.56,   17.51,   11.13,   13.06
27.66671,85.35001,2019,11,26,    0.00,    6.79,   61.82,   84.44,    8.25,   10.15,    5.77,    4.44,   17.90,    9.64,   12.85
27.66671,85.35001,2019,11,27,    0.00,    6.88,   61.17,   84.50,    7.37,   10.12,    5.97,    4.70,   17.89,   10.52,   13.23
27.66671,85.35001,2019,11,28,    0.00,    6.55,   58.91,   84.51,    8.50,   10.04,    5.25,    3.94,   18.58,   10.08,   13.05
27.66671,85.35001,2019,11,29,    0.00,    5.56,   52.46,   84.40,    9.32,    9.61,    2.88,    1.91,   18.02,    8.70,   12.32
27.66671,85.35001,2019,11,30,    0.00,    5.26,   54.59,   84.31,    9.55,    8.00,    2.10,    1.07,   16.46,    6.91,   10.87
27.66671,85.35001,2019,12,01,    0.00,    5.77,   61.73,   84.30,    9.29,    7.65,    3.42,    2.17,   16.22,    6.93,   10.40
27.66671,85.35001,2019,12,02,    0.00,    5.67,   64.08,   84.33,    8.56,    7.12,    3.20,    1.99,   15.08,    6.53,    9.60
