-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
27.66671,85.35001,2018,12,10,    2.89,    3.38,    0.39,    0.37,    3.28,    3.75,    1.90,    1.78
27.66671,85.35001,2018,12,11,    2.99,    3.44,    0.40,    0.26,    3.39,    3.70,    2.30,    2.05
27.66671,85.35001,2018,12,12,    2.72,    2.59,    0.24,    0.28,    2.96,    2.87,    1.94,    1.74
27.66671,85.35001,2018,12,13,    3.45,    3.77,    0.19,    0.18,    3.64,    3.95,    2.18,    1.98
27.66671,85.35001,2018,12,14,    2.68,    2.94,    0.22,    0.34,    2.90,    3.28,    2.12,    1.85
27.66671,85.35001,2018,12,15,    2.22,    3.10,    1.11,    0.65,    3.32,    3.75,    2.11,    1.92
27.66671,85.35001,2018,12,16,    2.32,    3.06,    0.92,    0.75,    3.23,    3.81,    2.00,    1.85
27.66671,85.35001,2018,12,17,    1.77,    2.40,    0.65,    0.50,    2.42,    2.90,    1.78,    1.58
27.66671,85.35001,2018,12,18,    2.64,    3.25,    0.90,    0.47,    3.54,    3.72,    1.73,    1.51
27.66671,85.35001,2018,12,19,    3.46,    3.99,    0.42,    0.28,    3.88,    4.27,    1.71,    1.73
27.66671,85.35001,2018,12,20,    2.80,    3.27,    0.46,    0.55,    3.26,    3.82,    1.58,    1.52
27.66671,85.35001,2018,12,21,    3.05,    3.73,    0.75,    0.57,    3.80,    4.30,    1.75,    1.63
27.66671,85.35001,2018,12,22,    2.83,    3.71,    0.14,    0.05,    2.96,    3.76,    1.25,    1.34
27.66671,85.35001,2018,12,23,    2.23,    3.05,    0.75,    0.54,    2.98,    3.59,    1.49,    1.42
27.66671,85.35001,2018,12,24,    3.08,    3.65,    0.81,    0.58,    3.90,    4.23,    2.01,    1.79
27.66671,85.35001,2018,12,25,    2.84,    3.48,    0.86,    0.61,    3.70,    4.09,    2.02,    1.77
27.66671,85.35001,2018,12,26,    3.44,    4.02,    0.26,    0.21,    3.69,    4.23,    1.57,    1.57
27.66671,85.35001,2018,12,27,    2.89,    3.23,    0.20,    0.15,    3.09,    3.38,    1.57,    1.49
27.66671,85.35001,2018,12,28,    3.65,    4.08,    0.68,    0.56,    4.33,    4.63,    2.10,    1.97
27.66671,85.35001,2018,12,29,    2.39,    3.27,    0.97,    0.72,    3.36,    3.99,    2.22,    2.15
27.66671,85.35001,2018,12,30,    2.03,    2.92,    0.75,    0.55,    2.77,    3.47,    1.70,    1.69
27.66671,85.35001,2018,12,31,    2.35,    3.28,    0.92,    0.68,    3.27,    3.96,    1.84,    1.78
27.66671,85.35001,2019,01,01,    2.95,    3.87,    0.21,    0.07,    3.16,    3.94,    1.61,    1.64
27.66671,85.35001,2019,01,02,    2.57,    3.38,    0.87,    0.58,    3.44,    3.96,    1.81,    1.70
27.66671,85.35001,2019,01,03,    3.42,    3.94,    0.87,    0.66,    4.28,    4.60,    2.19,    2.02
27.66671,85.35001,2019,01,04,    3.55,    4.25,    0.47,    0.34,    4.03,    4.60,    2.01,    1.94
27.66671,85.35001,2019,01,05,    2.96,    3.56,    0.28,    0.18,    3.24,    3.74,    1.86,    1.76
27.66671,85.35001,2019,01,06,    3.00,    3.33,    0.59,    0.54,    3.58,    3.87,    2.21,    2.04
27.66671,85.35001,2019,01,07,    1.64,    1.48,    1.31,    1.08,    2.95,    2.56,    2.25,    1.76
27.66671,85.35001,2019,01,08,    3.50,    4.07,    0.67,    0.55,    4.17,    4.62,    2.10,    1.97
27.66671,85.35001,2019,01,09,    3.37,    3.94,    0.93,    0.69,    4.30,    4.63,    1.98,    1.88
27.66671,85.35001,2019,01,10,    3.74,    4.42,    0.22,    0.20,    3.95,    4.62,    1.88,    1.86
27.66671,85.35001,2019,01,11,    2.62,    3.43,    0.99,    0.73,    3.61,    4.16,    1.92,    1.82
27.66671,85.35001,2019,01,12,    3.09,    3.47,    0.15,    0.16,    3.24,    3.64,    1.73,    1.66
27.66671,85.35001,2019,01,13,    2.50,    3.10,    0.92,    0.69,    3.43,    3.78,    1.86,    1.76
27.66671,85.35001,2019,01,14,    2.42,    3.10,    1.09,    0.82,    3.51,    3.92,    2.26,    2.07
27.66671,85.35001,2019,01,15,    3.56,    4.15,    0.78,    0.72,    4.34,    4.87,    1.85,    1.87
27.66671,85.35001,2019,01,16,    2.88,    3.25,    0.27,    0.37,    3.15,    3.62,    1.45,    1.44
27.66671,85.35001,2019,01,17,    3.23,    3.80,    0.42,    0.29,    3.65,    4.08,    1.83,    1.73
27.66671,85.35001,2019,01,18,    3.71,    4.40,    0.39,    0.33,    4.10,    4.74,    2.32,    2.21
27.66671,85.35001,2019,01,19,    2.80,    3.66,    0.89,    0.67,    3.69,    4.33,    1.87,    1.82
27.66671,85.35001,2019,01,20,    3.08,    4.07,    0.57,    0.38,    3.65,    4.45,    1.78,    1.83
27.66671,85.35001,2019,01,21,    3.07,    3.85,    0.65,    0.56,    3.72,    4.40,    1.91,    1.85
27.66671,85.35001,2019,01,22,    2.93,    3.33,    0.45,    0.39,    3.38,    3.72,    2.03,    1.78
27.66671,85.35001,2019,01,23,    3.06,    2.74,    0.95,    0.55,    4.01,    3.29,    2.64,    2.07
27.66671,85.35001,2019,01,24,    3.09,    1.59,    0.63,    0.49,    3.72,    2.07,    1.77,    1.45
27.66671,85.35001,2019,01,25,    3.74,    3.36,    1.53,    1.55,    5.27,    4.91,    2.94,    2.44
27.66671,85.35001,2019,01,26,    4.14,    3.25,    0.54,    0.34,    4.67,    3.59,    2.65,    2.19
27.66671,85.35001,2019,01,27,    2.37,    2.67,    0.84,    0.58,    3.21,    3.25,    1.95,    1.69
27.66671,85.35001,2019,01,28,    3.40,    3.92,    0.45,    0.43,    3.86,    4.35,    1.89,    1.76
27.66671,85.35001,2019,01,29,    3.59,    4.23,    1.22,    0.96,    4.81,    5.19,    2.59,    2.34
27.66671,85.35001,2019,01,30,    3.05,    3.93,    0.76,    0.62,    3.82,    4.55,    2.06,    2.05
27.66671,85.35001,2019,01,31,    2.76,    3.40,    0.23,    0.13,    2.99,    3.53,    1.47,    1.46
27.66671,85.35001,2019,02,01,    2.86,    3.46,    0.71,    0.54,    3.57,    4.00,    1.93,    1.81
27.66671,85.35001,2019,02,02,    3.75,    4.55,    1.13,    0.72,    4.88,    5.28,    2.57,    2.38
27.66671,85.35001,2019,02,03,    3.48,    4.54,    1.29,    0.80,    4.77,    5.34,    2.52,    2.38
27.66671,85.35001,2019,02,04,    4.94,    5.34,    0.73,    0.61,    5.67,    5.95,    2.52,    2.36
27.66671,85.35001,2019,02,05,    3.60,    4.31,    0.26,    0.27,    3.86,    4.58,    1.88,    1.89
27.66671,85.35001,2019,02,06,    3.93,    4.03,    0.64,    0.63,    4.57,    4.66,    2.29,    2.17
27.66671,85.35001,2019,02,07,    3.33,    2.97,    0.91,    0.84,    4.24,    3.80,    2.46,    1.96
27.66671,85.35001,2019,02,08,    4.51,    4.40,    0.27,    0.12,    4.78,    4.53,    2.01,    1.42
27.66671,85.35001,2019,02,09,    5.13,    5.07,    1.35,    0.84,    6.48,    5.91,    2.86,    2.41
27.66671,85.35001,2019,02,10,    3.59,    3.10,    1.16,    0.72,    4.76,    3.82,    2.68,    2.44
27.66671,85.35001,2019,02,11,    2.67,    3.19,    0.33,    0.32,    3.00,    3.50,    1.53,    1.53
27.66671,85.35001,2019,02,12,    3.11,    3.37,    0.47,    0.72,    3.58,    4.08,    2.26,    2.12
27.66671,85.35001,2019,02,13,    3.16,    3.69,    0.57,    0.40,    3.73,    4.09,    2.22,    2.15
27.66671,85.35001,2019,02,14,    3.21,    3.65,    0.37,    0.25,    3.58,    3.90,    1.88,    1.74
27.66671,85.35001,2019,02,15,    5.34,    5.27,    0.22,    0.22,    5.55,    5.49,    2.34,    1.85
27.66671,85.35001,2019,02,16,    2.33,    2.13,    0.46,    0.63,    2.79,    2.76,    1.51,    1.26
27.66671,85.35001,2019,02,17,    4.95,    4.93,    1.58,    1.22,    6.54,    6.15,    3.40,    2.85
27.66671,85.35001,2019,02,18,    4.72,    4.96,    0.21,    0.13,    4.93,    5.09,    2.34,    2.26
27.66671,85.35001,2019,02,19,    5.05,    5.00,    0.44,    0.43,    5.49,    5.43,    2.51,    2.21
27.66671,85.35001,2019,02,20,    5.43,    5.47,    0.81,    0.59,    6.24,    6.06,    2.79,    2.45
27.66671,85.35001,2019,02,21,    3.90,    4.09,    1.49,    1.16,    5.39,    5.25,    2.80,    2.45
27.66671,85.35001,2019,02,22,    5.42,    5.32,    1.53,    1.10,    6.95,    6.41,    3.54,    2.93
27.66671,85.35001,2019,02,23,    4.26,    4.29,    1.16,    0.96,    5.42,    5.25,    3.01,    2.59
27.66671,85.35001,2019,02,24,    4.45,    4.67,    0.22,    0.17,    4.67,    4.84,    2.01,    1.86
27.66671,85.35001,2019,02,25,    4.46,    4.93,    0.99,    0.56,    5.45,    5.49,    2.84,    2.41
27.66671,85.35001,2019,02,26,    4.13,    4.46,    0.41,    0.08,    4.54,    4.54,    2.73,    2.39
27.66671,85.35001,2019,02,27,    6.52,    6.71,    2.47,    1.62,    8.99,    8.33,    5.59,    4.64
27.66671,85.35001,2019,02,28,    3.34,    3.81,    1.21,    0.81,    4.54,    4.62,    2.66,    2.34
27.66671,85.35001,2019,03,01,    3.45,    4.27,    1.04,    0.68,    4.49,    4.95,    2.75,    2.60
27.66671,85.35001,2019,03,02,    2.90,    3.69,    0.97,    0.81,    3.87,    4.51,    2.14,    2.08
27.66671,85.35001,2019,03,03,    4.24,    4.63,    0.51,    0.42,    4.75,    5.05,    2.22,    2.06
27.66671,85.35001,2019,03,04,    3.71,    4.14,    1.01,    0.83,    4.72,    4.96,    2.76,    2.48
27.66671,85.35001,2019,03,05,    3.39,    3.81,    0.88,    0.57,    4.27,    4.38,    2.52,    2.22
27.66671,85.35001,2019,03,06,    3.38,    4.36,    1.16,    0.75,    4.54,    5.11,    2.59,    2.47
27.66671,85.35001,2019,03,07,    3.54,    4.32,    1.10,    0.71,    4.64,    5.03,    2.57,    2.42
27.66671,85.35001,2019,03,08,    3.76,    4.45,    1.25,    0.97,    5.00,    5.41,    2.86,    2.65
27.66671,85.35001,2019,03,09,    3.93,    4.21,    1.30,    1.02,    5.23,    5.23,    2.89,    2.58
27.66671,85.35001,2019,03,10,    2.29,    3.34,    1.68,    1.13,    3.97,    4.47,    2.74,    2.53
27.66671,85.35001,2019,03,11,    3.31,    3.97,    1.24,    1.00,    4.56,    4.97,    2.76,    2.57
27.66671,85.35001,2019,03,12,    5.67,    5.75,    1.90,    1.31,    7.57,    7.06,    4.20,    3.49
27.66671,85.35001,2019,03,13,    4.37,    4.53,    0.85,    0.73,    5.21,    5.26,    2.77,    2.42
27.66671,85.35001,2019,03,14,    3.39,    4.11,    1.83,    1.13,    5.22,    5.24,    3.29,    2.70
27.66671,85.35001,2019,03,15,    4.36,    4.60,    0.79,    0.56,    5.14,    5.16,    2.95,    2.49
27.66671,85.35001,2019,03,16,    4.53,    5.29,    1.03,    0.62,    5.56,    5.90,    2.78,    2.57
27.66671,85.35001,2019,03,17,    2.97,    3.31,    1.04,    0.92,    4.00,    4.23,    2.30,    2.19
27.66671,85.35001,2019,03,18,    4.56,    4.96,    0.23,    0.39,    4.79,    5.34,    2.59,    2.41
27.66671,85.35001,2019,03,19,    4.25,    4.75,    1.05,    0.75,    5.30,    5.50,    3.07,    2.78
27.66671,85.35001,2019,03,20,    3.96,    4.70,    1.14,    0.84,    5.10,    5.54,    2.95,    2.73
27.66671,85.35001,2019,03,21,    4.41,    4.42,    1.01,    0.95,    5.43,    5.37,    3.52,    2.99
27.66671,85.35001,2019,03,22,    4.21,    4.59,    1.00,    0.67,    5.21,    5.26,    3.26,    2.77
27.66671,85.35001,2019,03,23,    4.50,    4.89,    1.40,    1.21,    5.89,    6.09,    3.13,    2.83
27.66671,85.35001,2019,03,24,    4.00,    4.82,    0.66,    0.48,    4.66,    5.30,    2.38,    2.35
27.66671,85.35001,2019,03,25,    2.91,    3.93,    1.44,    1.06,    4.35,    5.00,    2.74,    2.52
27.66671,85.35001,2019,03,26,    4.08,    4.07,    0.33,    0.21,    4.41,    4.27,    2.19,    1.92
27.66671,85.35001,2019,03,27,    4.48,    4.76,    0.74,    0.57,    5.22,    5.33,    2.70,    2.49
27.66671,85.35001,2019,03,28,    3.56,    4.66,    0.52,    0.35,    4.08,    5.00,    2.28,    2.40
27.66671,85.35001,2019,03,29,    4.02,    4.98,    0.70,    0.52,    4.72,    5.50,    2.59,    2.56
27.66671,85.35001,2019,03,30,    3.38,    4.24,    0.87,    0.69,    4.25,    4.93,    2.35,    2.25
27.66671,85.35001,2019,03,31,    4.00,    4.23,    0.63,    0.68,    4.64,    4.90,    2.67,    2.44
27.66671,85.35001,2019,04,01,    3.71,    4.25,    0.56,    0.39,    4.27,    4.64,    3.06,    2.67
27.66671,85.35001,2019,04,02,    3.56,    4.39,    0.95,    0.75,    4.50,    5.13,    2.35,    2.35
27.66671,85.35001,2019,04,03,    4.96,    5.62,    0.28,    0.27,    5.24,    5.89,    2.65,    2.60
27.66671,85.35001,2019,04,04,    3.74,    4.67,    0.66,    0.48,    4.40,    5.15,    2.19,    2.26
27.66671,85.35001,2019,04,05,    2.73,    3.92,    1.40,    1.07,    4.13,    4.99,    2.38,    2.33
27.66671,85.35001,2019,04,06,    2.38,    3.42,    1.83,    1.21,    4.21,    4.63,    3.06,    2.57
27.66671,85.35001,2019,04,07,    3.41,    3.91,    1.05,    0.69,    4.46,    4.60,    2.50,    2.24
27.66671,85.35001,2019,04,08,    4.01,    4.58,    0.74,    0.83,    4.75,    5.40,    2.47,    2.37
27.66671,85.35001,2019,04,09,    3.44,    3.84,    0.26,    0.15,    3.70,    3.99,    1.74,    1.67
27.66671,85.35001,2019,04,10,    3.62,    4.64,    0.60,    0.46,    4.21,    5.10,    2.37,    2.37
27.66671,85.35001,2019,04,11,    4.06,    5.00,    0.15,    0.11,    4.22,    5.11,    2.06,    2.16
27.66671,85.35001,2019,04,12,    3.82,    4.67,    0.26,    0.23,    4.08,    4.89,    2.01,    2.09
27.66671,85.35001,2019,04,13,    3.93,    4.53,    0.14,    0.12,    4.07,    4.65,    2.70,    2.50
27.66671,85.35001,2019,04,14,    3.85,    4.28,    0.68,    0.59,    4.52,    4.87,    2.78,    2.51
27.66671,85.35001,2019,04,15,    3.91,    4.72,    0.92,    0.66,    4.83,    5.38,    2.50,    2.49
27.66671,85.35001,2019,04,16,    3.80,    4.48,    0.65,    0.41,    4.45,    4.88,    2.28,    2.24
27.66671,85.35001,2019,04,17,    5.91,    6.02,    0.75,    0.44,    6.66,    6.46,    2.89,    2.64
27.66671,85.35001,2019,04,18,    4.09,    4.38,    0.81,    0.69,    4.90,    5.06,    2.98,    2.64
27.66671,85.35001,2019,04,19,    3.63,    4.18,    1.09,    0.83,    4.73,    5.01,    2.83,    2.57
27.66671,85.35001,2019,04,20,    3.87,    4.31,    0.47,    0.47,    4.35,    4.78,    2.30,    2.20
27.66671,85.35001,2019,04,21,    3.64,    4.24,    1.14,    0.84,    4.79,    5.08,    2.48,    2.38
27.66671,85.35001,2019,04,22,    3.75,    4.13,    0.36,    0.26,    4.12,    4.39,    2.39,    2.15
27.66671,85.35001,2019,04,23,    3.13,    4.02,    0.34,    0.19,    3.46,    4.21,    2.02,    1.98
27.66671,85.35001,2019,04,24,    3.14,    3.87,    0.92,    0.62,    4.07,    4.49,    2.24,    2.15
27.66671,85.35001,2019,04,25,    3.42,    3.98,    0.50,    0.34,    3.92,    4.32,    2.15,    2.07
27.66671,85.35001,2019,04,26,    3.19,    4.06,    0.71,    0.48,    3.90,    4.53,    2.37,    2.23
27.66671,85.35001,2019,04,27,    2.75,    3.46,    1.22,    1.10,    3.97,    4.56,    2.40,    2.36
27.66671,85.35001,2019,04,28,    3.88,    4.72,    0.44,    0.23,    4.32,    4.95,    2.17,    2.21
27.66671,85.35001,2019,04,29,    3.73,    4.54,    0.70,    0.51,    4.43,    5.04,    2.43,    2.44
27.66671,85.35001,2019,04,30,    4.03,    4.37,    0.42,    0.41,    4.46,    4.78,    2.58,    2.39
27.66671,85.35001,2019,05,01,    4.54,    4.63,    0.27,    0.40,    4.80,    5.03,    2.92,    2.63
27.66671,85.35001,2019,05,02,    3.68,    4.44,    1.47,    1.04,    5.15,    5.48,    3.21,    2.76
27.66671,85.35001,2019,05,03,    2.89,    3.71,    0.45,    0.16,    3.34,    3.87,    2.21,    1.97
27.66671,85.35001,2019,05,04,    4.51,    4.88,    0.30,    0.19,    4.81,    5.07,    2.65,    2.54
27.66671,85.35001,2019,05,05,    4.78,    5.06,    0.81,    0.57,    5.59,    5.63,    3.00,    2.72
27.66671,85.35001,2019,05,06,    4.00,    3.93,    1.02,    1.04,    5.02,    4.97,    2.93,    2.69
27.66671,85.35001,2019,05,07,    2.51,    3.24,    0.54,    0.40,    3.05,    3.64,    2.36,    2.26
27.66671,85.35001,2019,05,08,    5.29,    4.89,    1.17,    1.07,    6.46,    5.96,    3.55,    3.05
27.66671,85.35001,2019,05,09,    4.19,    4.62,    0.52,    0.41,    4.71,    5.03,    2.74,    2.59
27.66671,85.35001,2019,05,10,    3.93,    4.43,    0.59,    0.41,    4.52,    4.84,    2.79,    2.55
27.66671,85.35001,2019,05,11,    6.67,    5.34,    0.57,    0.84,    7.23,    6.18,    3.60,    3.10
27.66671,85.35001,2019,05,12,    4.24,    4.58,    1.38,    1.29,    5.62,    5.87,    3.48,    3.04
27.66671,85.35001,2019,05,13,    4.09,    4.57,    0.38,    0.27,    4.47,    4.84,    2.19,    2.11
27.66671,85.35001,2019,05,14,    3.76,    4.41,    0.68,    0.42,    4.43,    4.83,    2.49,    2.37
27.66671,85.35001,2019,05,15,    3.78,    4.37,    0.40,    0.28,    4.19,    4.65,    2.56,    2.40
27.66671,85.35001,2019,05,16,    4.34,    4.97,    0.10,    0.05,    4.44,    5.02,    2.20,    2.15
27.66671,85.35001,2019,05,17,    4.22,    4.58,    1.54,    1.18,    5.77,    5.76,    3.69,    3.15
27.66671,85.35001,2019,05,18,    5.54,    5.65,    1.27,    0.87,    6.82,    6.52,    3.82,    3.29
27.66671,85.35001,2019,05,19,    3.69,    4.43,    0.55,    0.38,    4.23,    4.82,    2.37,    2.39
27.66671,85.35001,2019,05,20,    3.62,    4.51,    0.53,    0.37,    4.15,    4.88,    2.63,    2.54
27.66671,85.35001,2019,05,21,    4.17,    4.69,    0.08,    0.07,    4.25,    4.75,    2.30,    2.25
27.66671,85.35001,2019,05,22,    3.35,    4.05,    0.63,    0.50,    3.98,    4.54,    2.69,    2.50
27.66671,85.35001,2019,05,23,    3.45,    4.38,    0.79,    0.57,    4.23,    4.95,    2.62,    2.52
27.66671,85.35001,2019,05,24,    4.04,    4.60,    0.69,    0.63,    4.73,    5.23,    2.61,    2.49
27.66671,85.35001,2019,05,25,    4.40,    4.53,    0.32,    0.25,    4.71,    4.78,    2.43,    2.32
27.66671,85.35001,2019,05,26,    3.38,    4.45,    1.03,    0.71,    4.41,    5.16,    2.71,    2.67
27.66671,85.35001,2019,05,27,    3.64,    4.39,    0.36,    0.34,    4.00,    4.73,    2.51,    2.42
27.66671,85.35001,2019,05,28,    4.32,    4.93,    0.36,    0.35,    4.68,    5.28,    2.70,    2.55
27.66671,85.35001,2019,05,29,    3.40,    4.25,    0.66,    0.50,    4.06,    4.75,    2.81,    2.56
27.66671,85.35001,2019,05,30,    3.88,    4.37,    0.42,    0.30,    4.30,    4.67,    2.11,    2.05
27.66671,85.35001,2019,05,31,    3.24,    4.09,    1.04,    0.81,    4.28,    4.90,    2.32,    2.25
27.66671,85.35001,2019,06,01,    3.68,    4.25,    0.82,    0.52,    4.49,    4.77,    2.49,    2.34
27.66671,85.35001,2019,06,02,    5.85,    5.85,    1.48,    1.06,    7.33,    6.92,    3.79,    3.18
27.66671,85.35001,2019,06,03,    1.81,    2.78,    1.56,    0.98,    3.37,    3.76,    2.36,    2.01
27.66671,85.35001,2019,06,04,    3.33,    4.00,    1.09,    0.86,    4.41,    4.86,    2.73,    2.60
27.66671,85.35001,2019,06,05,    2.75,    3.53,    0.48,    0.32,    3.23,    3.85,    2.17,    2.02
27.66671,85.35001,2019,06,06,    2.74,    3.84,    0.72,    0.30,    3.46,    4.14,    2.09,    1.98
27.66671,85.35001,2019,06,07,    2.91,    3.78,    0.31,    0.18,    3.22,    3.97,    1.81,    1.84
27.66671,85.35001,2019,06,08,    2.97,    3.89,    0.46,    0.33,    3.42,    4.22,    1.99,    2.05
27.66671,85.35001,2019,06,09,    3.32,    4.07,    0.19,    0.11,    3.50,    4.19,    1.76,    1.87
27.66671,85.35001,2019,06,10,    3.17,    4.09,    1.23,    0.71,    4.40,    4.80,    2.70,    2.49
27.66671,85.35001,2019,06,11,    3.14,    3.94,    0.76,    0.35,    3.90,    4.29,    2.45,    2.25
27.66671,85.35001,2019,06,12,    3.91,    4.36,    1.01,    0.77,    4.92,    5.13,    2.88,    2.63
27.66671,85.35001,2019,06,13,    3.20,    4.26,    0.61,    0.36,    3.82,    4.62,    2.32,    2.31
27.66671,85.35001,2019,06,14,    4.59,    5.21,    0.11,    0.02,    4.71,    5.23,    2.37,    2.34
27.66671,85.35001,2019,06,15,    4.36,    4.77,    0.52,    0.39,    4.87,    5.16,    2.81,    2.55
27.66671,85.35001,2019,06,16,    3.42,    4.08,    0.70,    0.42,    4.11,    4.50,    2.67,    2.43
27.66671,85.35001,2019,06,17,    4.44,    4.89,    0.24,    0.22,    4.68,    5.10,    2.17,    2.17
27.66671,85.35001,2019,06,18,    2.87,    3.90,    0.97,    0.47,    3.85,    4.37,    2.19,    2.02
27.66671,85.35001,2019,06,19,    3.48,    3.92,    0.55,    0.56,    4.03,    4.48,    2.47,    2.30
27.66671,85.35001,2019,06,20,    3.39,    4.16,    0.41,    0.28,    3.80,    4.44,    2.23,    2.20
27.66671,85.35001,2019,06,21,    2.86,    3.67,    0.49,    0.29,    3.36,    3.96,    2.10,    2.09
27.66671,85.35001,2019,06,22,    2.81,    3.09,    0.19,    0.17,    3.01,    3.25,    1.57,    1.49
27.66671,85.35001,2019,06,23,    3.59,    4.06,    1.09,    0.73,    4.68,    4.78,    2.56,    2.27
27.66671,85.35001,2019,06,24,    2.90,    3.52,    0.73,    0.92,    3.63,    4.44,    2.44,    2.38
27.66671,85.35001,2019,06,25,    2.50,    3.80,    2.29,    1.40,    4.79,    5.19,    3.31,    2.91
27.66671,85.35001,2019,06,26,    3.07,    3.80,    2.02,    1.47,    5.09,    5.27,    3.45,    3.00
27.66671,85.35001,2019,06,27,    4.03,    4.59,    0.78,    0.48,    4.80,    5.07,    2.89,    2.68
27.66671,85.35001,2019,06,28,    4.14,    4.72,    0.43,    0.29,    4.57,    5.01,    2.30,    2.24
27.66671,85.35001,2019,06,29,    2.30,    3.17,    1.29,    1.12,    3.58,    4.29,    2.49,    2.39
27.66671,85.35001,2019,06,30,    2.32,    3.41,    1.23,    0.80,    3.55,    4.21,    2.45,    2.36
27.66671,85.35001,2019,07,01,    2.27,    3.38,    0.82,    0.40,    3.09,    3.78,    1.90,    1.88
27.66671,85.35001,2019,07,02,    3.26,    3.55,    0.18,    0.25,    3.43,    3.81,    2.03,    1.93
27.66671,85.35001,2019,07,03,    5.17,    5.22,    0.36,    0.26,    5.53,    5.48,    3.03,    2.79
27.66671,85.35001,2019,07,04,    5.57,    5.83,    0.63,    0.39,    6.20,    6.22,    3.02,    2.83
27.66671,85.35001,2019,07,05,    4.14,    4.47,    0.31,    0.16,    4.46,    4.63,    2.66,    2.35
27.66671,85.35001,2019,07,06,    2.96,    3.47,    1.82,    1.23,    4.78,    4.70,    3.54,    3.06
